Zone Netherlands,Country,ZIP,Flow,LDM-0.4,LDM-0.5,LDM-0.8,LDM-1,LDM-1.2,LDM-1.5,LDM-1.6,LDM-2,LDM-2.4,LDM-2.5,LDM-2.8,LDM-3,LDM-3.2,LDM-3.5,LDM-3.6,LDM-4,LDM-4.4,LDM-4.5,LDM-4.8,LDM-5.0,LDM-5.2,LDM-5.5,LDM-5.6,LDM-6.0,LDM-6.4,LDM-6.5,LDM-6.8,LDM-7.0,LDM-7.2,LDM-7.5,LDM-7.6,LDM-8.0,LDM-8.4,LDM-8.5,LDM-8.8,LDM-9.0,LDM-9.2,LDM-9.5,LDM-9.6,LDM-10.0,LDM-10.4,LDM-10.5,LDM-10.8,LDM-11.0,LDM-11.2,LDM-11.5,LDM-11.6,LDM-12.0,LDM-12.4,LDM-12.5,LDM-12.8,LDM-13.0,LDM-13.2
NL,AT,85,Export,€ 198.49,€ 217.91,€ 349.70,€ 416.13,€ 436.59,€ 515.87,€ 536.60,€ 619.54,€ 684.10,€ 708.78,€ 736.85,€ 770.44,€ 802.72,€ 821.60,€ 850.21,€ 917.40,€ 984.57,€1015.82,€1051.76,€1094.55,€1116.32,€1165.40,€1183.51,€1246.75,€1299.50,€1330.74,€1364.06,€1396.33,€1429.93,€1480.32,€1498.43,€1545.92,€1597.35,€1616.78,€1643.52,€1677.11,€1710.71,€1736.15,€1764.77,€1822.76,€1875.50,€1908.05,€1942.69,€1974.97,€2009.88,€2043.19,€2074.43,€2121.92,€2169.42,€2180.95,€2219.53,€2239.99,€2247.33
NL,AT,86,Export,€ 198.49,€ 217.91,€ 349.70,€ 416.13,€ 436.59,€ 515.87,€ 536.60,€ 619.54,€ 684.10,€ 708.78,€ 736.85,€ 770.44,€ 802.72,€ 821.60,€ 850.21,€ 917.40,€ 984.57,€1015.82,€1051.76,€1094.55,€1116.32,€1165.40,€1183.51,€1246.75,€1299.50,€1330.74,€1364.06,€1396.33,€1429.93,€1480.32,€1498.43,€1545.92,€1597.35,€1616.78,€1643.52,€1677.11,€1710.71,€1736.15,€1764.77,€1822.76,€1875.50,€1908.05,€1942.69,€1974.97,€2009.88,€2043.19,€2074.43,€2121.92,€2169.42,€2180.95,€2219.53,€2239.99,€2247.33
NL,AT,87,Export,€ 198.49,€ 217.91,€ 349.70,€ 416.13,€ 436.59,€ 515.87,€ 536.60,€ 619.54,€ 684.10,€ 708.78,€ 736.85,€ 770.44,€ 802.72,€ 821.60,€ 850.21,€ 917.40,€ 984.57,€1015.82,€1051.76,€1094.55,€1116.32,€1165.40,€1183.51,€1246.75,€1299.50,€1330.74,€1364.06,€1396.33,€1429.93,€1480.32,€1498.43,€1545.92,€1597.35,€1616.78,€1643.52,€1677.11,€1710.71,€1736.15,€1764.77,€1822.76,€1875.50,€1908.05,€1942.69,€1974.97,€2009.88,€2043.19,€2074.43,€2121.92,€2169.42,€2180.95,€2219.53,€2239.99,€2247.33
NL,AT,88,Export,€ 198.49,€ 217.91,€ 349.70,€ 416.13,€ 436.59,€ 515.87,€ 536.60,€ 619.54,€ 684.10,€ 708.78,€ 736.85,€ 770.44,€ 802.72,€ 821.60,€ 850.21,€ 917.40,€ 984.57,€1015.82,€1051.76,€1094.55,€1116.32,€1165.40,€1183.51,€1246.75,€1299.50,€1330.74,€1364.06,€1396.33,€1429.93,€1480.32,€1498.43,€1545.92,€1597.35,€1616.78,€1643.52,€1677.11,€1710.71,€1736.15,€1764.77,€1822.76,€1875.50,€1908.05,€1942.69,€1974.97,€2009.88,€2043.19,€2074.43,€2121.92,€2169.42,€2180.95,€2219.53,€2239.99,€2247.33
NL,AT,89,Export,€ 198.49,€ 217.91,€ 349.70,€ 416.13,€ 436.59,€ 515.87,€ 536.60,€ 619.54,€ 684.10,€ 708.78,€ 736.85,€ 770.44,€ 802.72,€ 821.60,€ 850.21,€ 917.40,€ 984.57,€1015.82,€1051.76,€1094.55,€1116.32,€1165.40,€1183.51,€1246.75,€1299.50,€1330.74,€1364.06,€1396.33,€1429.93,€1480.32,€1498.43,€1545.92,€1597.35,€1616.78,€1643.52,€1677.11,€1710.71,€1736.15,€1764.77,€1822.76,€1875.50,€1908.05,€1942.69,€1974.97,€2009.88,€2043.19,€2074.43,€2121.92,€2169.42,€2180.95,€2219.53,€2239.99,€2247.33
NL,AT,90,Export,€ 214.25,€ 236.30,€ 369.41,€ 431.88,€ 452.35,€ 531.63,€ 549.73,€ 633.99,€ 703.79,€ 727.15,€ 753.91,€ 791.45,€ 818.48,€ 837.35,€ 874.49,€ 933.15,€1002.96,€1031.57,€1070.15,€1110.31,€1133.39,€1183.78,€1199.27,€1270.39,€1316.57,€1345.18,€1383.76,€1419.97,€1449.63,€1517.08,€1534.85,€1561.68,€1613.11,€1635.15,€1661.91,€1698.13,€1729.10,€1754.54,€1776.58,€1838.52,€1891.26,€1925.13,€1959.76,€1990.72,€2025.63,€2060.27,€2094.12,€2137.68,€2160.22,€2225.61,€2240.54,€2276.76,€2282.78
NL,AT,91,Export,€ 214.25,€ 236.30,€ 369.41,€ 431.88,€ 452.35,€ 531.63,€ 549.73,€ 633.99,€ 703.79,€ 727.15,€ 753.91,€ 791.45,€ 818.48,€ 837.35,€ 874.49,€ 933.15,€1002.96,€1031.57,€1070.15,€1110.31,€1133.39,€1183.78,€1199.27,€1270.39,€1316.57,€1345.18,€1383.76,€1419.97,€1449.63,€1517.08,€1534.85,€1561.68,€1613.11,€1635.15,€1661.91,€1698.13,€1729.10,€1754.54,€1776.58,€1838.52,€1891.26,€1925.13,€1959.76,€1990.72,€2025.63,€2060.27,€2094.12,€2137.68,€2160.22,€2225.61,€2240.54,€2276.76,€2282.78
NL,AT,92,Export,€ 214.25,€ 236.30,€ 369.41,€ 431.88,€ 452.35,€ 531.63,€ 549.73,€ 633.99,€ 703.79,€ 727.15,€ 753.91,€ 791.45,€ 818.48,€ 837.35,€ 874.49,€ 933.15,€1002.96,€1031.57,€1070.15,€1110.31,€1133.39,€1183.78,€1199.27,€1270.39,€1316.57,€1345.18,€1383.76,€1419.97,€1449.63,€1517.08,€1534.85,€1561.68,€1613.11,€1635.15,€1661.91,€1698.13,€1729.10,€1754.54,€1776.58,€1838.52,€1891.26,€1925.13,€1959.76,€1990.72,€2025.63,€2060.27,€2094.12,€2137.68,€2160.22,€2225.61,€2240.54,€2276.76,€2282.78
NL,AT,93,Export,€ 214.25,€ 236.30,€ 369.41,€ 431.88,€ 452.35,€ 531.63,€ 549.73,€ 633.99,€ 703.79,€ 727.15,€ 753.91,€ 791.45,€ 818.48,€ 837.35,€ 874.49,€ 933.15,€1002.96,€1031.57,€1070.15,€1110.31,€1133.39,€1183.78,€1199.27,€1270.39,€1316.57,€1345.18,€1383.76,€1419.97,€1449.63,€1517.08,€1534.85,€1561.68,€1613.11,€1635.15,€1661.91,€1698.13,€1729.10,€1754.54,€1776.58,€1838.52,€1891.26,€1925.13,€1959.76,€1990.72,€2025.63,€2060.27,€2094.12,€2137.68,€2160.22,€2225.61,€2240.54,€2276.76,€2282.78
NL,AT,94,Export,€ 214.25,€ 236.30,€ 369.41,€ 431.88,€ 452.35,€ 531.63,€ 549.73,€ 633.99,€ 703.79,€ 727.15,€ 753.91,€ 791.45,€ 818.48,€ 837.35,€ 874.49,€ 933.15,€1002.96,€1031.57,€1070.15,€1110.31,€1133.39,€1183.78,€1199.27,€1270.39,€1316.57,€1345.18,€1383.76,€1419.97,€1449.63,€1517.08,€1534.85,€1561.68,€1613.11,€1635.15,€1661.91,€1698.13,€1729.10,€1754.54,€1776.58,€1838.52,€1891.26,€1925.13,€1959.76,€1990.72,€2025.63,€2060.27,€2094.12,€2137.68,€2160.22,€2225.61,€2240.54,€2276.76,€2282.78
NL,AT,95,Export,€ 214.25,€ 236.30,€ 369.41,€ 431.88,€ 452.35,€ 531.63,€ 549.73,€ 633.99,€ 703.79,€ 727.15,€ 753.91,€ 791.45,€ 818.48,€ 837.35,€ 874.49,€ 933.15,€1002.96,€1031.57,€1070.15,€1110.31,€1133.39,€1183.78,€1199.27,€1270.39,€1316.57,€1345.18,€1383.76,€1419.97,€1449.63,€1517.08,€1534.85,€1561.68,€1613.11,€1635.15,€1661.91,€1698.13,€1729.10,€1754.54,€1776.58,€1838.52,€1891.26,€1925.13,€1959.76,€1990.72,€2025.63,€2060.27,€2094.12,€2137.68,€2160.22,€2225.61,€2240.54,€2276.76,€2282.78
NL,AT,96,Export,€ 214.25,€ 236.30,€ 369.41,€ 431.88,€ 452.35,€ 531.63,€ 549.73,€ 633.99,€ 703.79,€ 727.15,€ 753.91,€ 791.45,€ 818.48,€ 837.35,€ 874.49,€ 933.15,€1002.96,€1031.57,€1070.15,€1110.31,€1133.39,€1183.78,€1199.27,€1270.39,€1316.57,€1345.18,€1383.76,€1419.97,€1449.63,€1517.08,€1534.85,€1561.68,€1613.11,€1635.15,€1661.91,€1698.13,€1729.10,€1754.54,€1776.58,€1838.52,€1891.26,€1925.13,€1959.76,€1990.72,€2025.63,€2060.27,€2094.12,€2137.68,€2160.22,€2225.61,€2240.54,€2276.76,€2282.78
NL,AT,97,Export,€ 214.25,€ 236.30,€ 369.41,€ 431.88,€ 452.35,€ 531.63,€ 549.73,€ 633.99,€ 703.79,€ 727.15,€ 753.91,€ 791.45,€ 818.48,€ 837.35,€ 874.49,€ 933.15,€1002.96,€1031.57,€1070.15,€1110.31,€1133.39,€1183.78,€1199.27,€1270.39,€1316.57,€1345.18,€1383.76,€1419.97,€1449.63,€1517.08,€1534.85,€1561.68,€1613.11,€1635.15,€1661.91,€1698.13,€1729.10,€1754.54,€1776.58,€1838.52,€1891.26,€1925.13,€1959.76,€1990.72,€2025.63,€2060.27,€2094.12,€2137.68,€2160.22,€2225.61,€2240.54,€2276.76,€2282.78
NL,AT,98,Export,€ 214.25,€ 236.30,€ 369.41,€ 431.88,€ 452.35,€ 531.63,€ 549.73,€ 633.99,€ 703.79,€ 727.15,€ 753.91,€ 791.45,€ 818.48,€ 837.35,€ 874.49,€ 933.15,€1002.96,€1031.57,€1070.15,€1110.31,€1133.39,€1183.78,€1199.27,€1270.39,€1316.57,€1345.18,€1383.76,€1419.97,€1449.63,€1517.08,€1534.85,€1561.68,€1613.11,€1635.15,€1661.91,€1698.13,€1729.10,€1754.54,€1776.58,€1838.52,€1891.26,€1925.13,€1959.76,€1990.72,€2025.63,€2060.27,€2094.12,€2137.68,€2160.22,€2225.61,€2240.54,€2276.76,€2282.78
NL,AT,99,Export,€ 214.25,€ 236.30,€ 369.41,€ 431.88,€ 452.35,€ 531.63,€ 549.73,€ 633.99,€ 703.79,€ 727.15,€ 753.91,€ 791.45,€ 818.48,€ 837.35,€ 874.49,€ 933.15,€1002.96,€1031.57,€1070.15,€1110.31,€1133.39,€1183.78,€1199.27,€1270.39,€1316.57,€1345.18,€1383.76,€1419.97,€1449.63,€1517.08,€1534.85,€1561.68,€1613.11,€1635.15,€1661.91,€1698.13,€1729.10,€1754.54,€1776.58,€1838.52,€1891.26,€1925.13,€1959.76,€1990.72,€2025.63,€2060.27,€2094.12,€2137.68,€2160.22,€2225.61,€2240.54,€2276.76,€2282.78
