Zone Netherlands,Country,ZIP,Flow,LDM-0.4,LDM-0.5,LDM-0.6,LDM-0.7,LDM-0.8,LDM-0.9,LDM-1.00,LDM-1.10,LDM-1.20,LDM-1.30,LDM-1.40,LDM-1.50,LDM-1.60,LDM-1.70,LDM-1.80,LDM-1.90,LDM-2.00,LDM-2.10,LDM-2.20,LDM-2.30,LDM-2.40,LDM-2.50,LDM-2.60,LDM-2.70,LDM-2.80,LDM-2.90,LDM-3.00,LDM-3.10,LDM-3.20,LDM-3.30,LDM-3.40,LDM-3.50,LDM-3.60,LDM-3.70,LDM-3.80,LDM-3.90,LDM-4.00,LDM-4.10,LDM-4.20,LDM-4.30,LDM-4.40,LDM-4.50,LDM-4.60,LDM-4.70,LDM-4.80,LDM-4.90,LDM-5.00,LDM-5.10,LDM-5.20,LDM-5.30,LDM-5.40,LDM-5.50,LDM-5.60,LDM-5.70,LDM-5.80,LDM-5.90,LDM-6.00,LDM-6.10,LDM-6.20,LDM-6.30,LDM-6.40,LDM-6.50,LDM-6.60,LDM-6.70,LDM-6.80,LDM-6.90,LDM-7.00,LDM-7.10,LDM-7.20,LDM-7.30,LDM-7.40,LDM-7.50,LDM-7.60,LDM-7.70,LDM-7.80,LDM-7.90,LDM-8.00,LDM-8.10,LDM-8.20,LDM-8.30,LDM-8.40,LDM-8.50,LDM-8.60,LDM-8.70,LDM-8.80,LDM-8.90,LDM-9.00,LDM-9.10,LDM-9.20,LDM-9.30,LDM-9.40,LDM-9.50,LDM-9.60,LDM-9.70,LDM-9.80,LDM-9.90,LDM-10.00,LDM-10.10,LDM-10.20,LDM-10.30,LDM-10.40,LDM-10.50,LDM-10.60,LDM-10.70,LDM-10.80,LDM-10.90,LDM-11.00
NL9,GB,CH,Export,€356.25,€377.63,€399.00,€420.38,€441.75,€463.13,€484.50,€505.88,€527.25,€548.63,€570.00,€591.38,€612.75,€634.13,€655.50,€676.88,€688.75,€705.38,€722.00,€738.63,€755.25,€771.88,€788.50,€805.13,€821.75,€838.38,€855.00,€871.63,€888.25,€904.88,€921.50,€938.13,€954.75,€971.38,€988.00,"€1,004.63","€1,021.25","€1,037.88","€1,054.50","€1,071.13","€1,087.75","€1,104.38","€1,121.00","€1,137.63","€1,154.25","€1,170.88","€1,187.50","€1,204.13","€1,220.75","€1,237.38","€1,254.00","€1,270.63","€1,287.25","€1,303.88","€1,320.50","€1,337.13","€1,353.75","€1,370.38","€1,387.00","€1,403.63","€1,420.25","€1,436.88","€1,453.50","€1,470.13","€1,486.75","€1,503.38","€1,520.00","€1,536.63","€1,553.25","€1,569.88","€1,586.50","€1,603.13","€1,619.75","€1,636.38","€1,653.00","€1,669.63","€1,686.25","€1,702.88","€1,719.50","€1,736.13","€1,752.75","€1,769.38","€1,786.00","€1,802.63","€1,819.25","€1,835.88","€1,852.50","€1,869.13","€1,885.75","€1,902.38","€1,919.00","€1,935.63","€1,952.25","€1,968.88","€1,985.50","€2,002.13","€2,018.75","€2,035.38","€2,052.00","€2,068.63","€2,085.25","€2,101.88","€2,118.50","€2,135.13","€2,151.75","€2,168.38","€2,185.00"
NL9,GB,CM,Export,€300.00,€318.00,€336.00,€354.00,€372.00,€390.00,€408.00,€426.00,€444.00,€462.00,€480.00,€498.00,€516.00,€534.00,€552.00,€570.00,€580.00,€594.00,€608.00,€622.00,€636.00,€650.00,€664.00,€678.00,€692.00,€706.00,€720.00,€734.00,€748.00,€762.00,€776.00,€790.00,€804.00,€818.00,€832.00,€846.00,€860.00,€874.00,€888.00,€902.00,€916.00,€930.00,€944.00,€958.00,€972.00,€986.00,"€1,000.00","€1,014.00","€1,028.00","€1,042.00","€1,056.00","€1,070.00","€1,084.00","€1,098.00","€1,112.00","€1,126.00","€1,140.00","€1,154.00","€1,168.00","€1,182.00","€1,196.00","€1,210.00","€1,224.00","€1,238.00","€1,252.00","€1,266.00","€1,280.00","€1,294.00","€1,308.00","€1,322.00","€1,336.00","€1,350.00","€1,364.00","€1,378.00","€1,392.00","€1,406.00","€1,420.00","€1,434.00","€1,448.00","€1,462.00","€1,476.00","€1,490.00","€1,504.00","€1,518.00","€1,532.00","€1,546.00","€1,560.00","€1,574.00","€1,588.00","€1,602.00","€1,616.00","€1,630.00","€1,644.00","€1,658.00","€1,672.00","€1,686.00","€1,700.00","€1,714.00","€1,728.00","€1,742.00","€1,756.00","€1,770.00","€1,784.00","€1,798.00","€1,812.00","€1,826.00","€1,840.00"
NL9,GB,CO,Export,€296.25,€314.03,€331.80,€349.58,€367.35,€385.13,€402.90,€420.68,€438.45,€456.23,€474.00,€491.78,€509.55,€527.33,€545.10,€562.88,€572.75,€586.58,€600.40,€614.23,€628.05,€641.88,€655.70,€669.53,€683.35,€697.18,€711.00,€724.83,€738.65,€752.48,€766.30,€780.13,€793.95,€807.78,€821.60,€835.43,€849.25,€863.08,€876.90,€890.73,€904.55,€918.38,€932.20,€946.03,€959.85,€973.68,€987.50,"€1,001.33","€1,015.15","€1,028.98","€1,042.80","€1,056.63","€1,070.45","€1,084.28","€1,098.10","€1,111.93","€1,125.75","€1,139.58","€1,153.40","€1,167.23","€1,181.05","€1,194.88","€1,208.70","€1,222.53","€1,236.35","€1,250.18","€1,264.00","€1,277.83","€1,291.65","€1,305.48","€1,319.30","€1,333.13","€1,346.95","€1,360.78","€1,374.60","€1,388.43","€1,402.25","€1,416.08","€1,429.90","€1,443.73","€1,457.55","€1,471.38","€1,485.20","€1,499.03","€1,512.85","€1,526.68","€1,540.50","€1,554.33","€1,568.15","€1,581.98","€1,595.80","€1,609.63","€1,623.45","€1,637.28","€1,651.10","€1,664.93","€1,678.75","€1,692.58","€1,706.40","€1,720.23","€1,734.05","€1,747.88","€1,761.70","€1,775.53","€1,789.35","€1,803.18","€1,817.00"
NL9,GB,CR,Export,€303.75,€321.98,€340.20,€358.43,€376.65,€394.88,€413.10,€431.33,€449.55,€467.78,€486.00,€504.23,€522.45,€540.68,€558.90,€577.13,€587.25,€601.43,€615.60,€629.78,€643.95,€658.13,€672.30,€686.48,€700.65,€714.83,€729.00,€743.18,€757.35,€771.53,€785.70,€799.88,€814.05,€828.23,€842.40,€856.58,€870.75,€884.93,€899.10,€913.28,€927.45,€941.63,€955.80,€969.98,€984.15,€998.33,"€1,012.50","€1,026.68","€1,040.85","€1,055.03","€1,069.20","€1,083.38","€1,097.55","€1,111.73","€1,125.90","€1,140.08","€1,154.25","€1,168.43","€1,182.60","€1,196.78","€1,210.95","€1,225.13","€1,239.30","€1,253.48","€1,267.65","€1,281.83","€1,296.00","€1,310.18","€1,324.35","€1,338.53","€1,352.70","€1,366.88","€1,381.05","€1,395.23","€1,409.40","€1,423.58","€1,437.75","€1,451.93","€1,466.10","€1,480.28","€1,494.45","€1,508.63","€1,522.80","€1,536.98","€1,551.15","€1,565.33","€1,579.50","€1,593.68","€1,607.85","€1,622.03","€1,636.20","€1,650.38","€1,664.55","€1,678.73","€1,692.90","€1,707.08","€1,721.25","€1,735.43","€1,749.60","€1,763.78","€1,777.95","€1,792.13","€1,806.30","€1,820.48","€1,834.65","€1,848.83","€1,863.00"
NL9,GB,CT,Export,€315.00,€333.90,€352.80,€371.70,€390.60,€409.50,€428.40,€447.30,€466.20,€485.10,€504.00,€522.90,€541.80,€560.70,€579.60,€598.50,€609.00,€623.70,€638.40,€653.10,€667.80,€682.50,€697.20,€711.90,€726.60,€741.30,€756.00,€770.70,€785.40,€800.10,€814.80,€829.50,€844.20,€858.90,€873.60,€888.30,€903.00,€917.70,€932.40,€947.10,€961.80,€976.50,€991.20,"€1,005.90","€1,020.60","€1,035.30","€1,050.00","€1,064.70","€1,079.40","€1,094.10","€1,108.80","€1,123.50","€1,138.20","€1,152.90","€1,167.60","€1,182.30","€1,197.00","€1,211.70","€1,226.40","€1,241.10","€1,255.80","€1,270.50","€1,285.20","€1,299.90","€1,314.60","€1,329.30","€1,344.00","€1,358.70","€1,373.40","€1,388.10","€1,402.80","€1,417.50","€1,432.20","€1,446.90","€1,461.60","€1,476.30","€1,491.00","€1,505.70","€1,520.40","€1,535.10","€1,549.80","€1,564.50","€1,579.20","€1,593.90","€1,608.60","€1,623.30","€1,638.00","€1,652.70","€1,667.40","€1,682.10","€1,696.80","€1,711.50","€1,726.20","€1,740.90","€1,755.60","€1,770.30","€1,785.00","€1,799.70","€1,814.40","€1,829.10","€1,843.80","€1,858.50","€1,873.20","€1,887.90","€1,902.60","€1,917.30","€1,932.00"
NL9,GB,CV,Export,€341.25,€361.73,€382.20,€402.68,€423.15,€443.63,€464.10,€484.58,€505.05,€525.53,€546.00,€566.48,€586.95,€607.43,€627.90,€648.38,€659.75,€675.68,€691.60,€707.53,€723.45,€739.38,€755.30,€771.23,€787.15,€803.08,€819.00,€834.93,€850.85,€866.78,€882.70,€898.63,€914.55,€930.48,€946.40,€962.33,€978.25,€994.18,"€1,010.10","€1,026.03","€1,041.95","€1,057.88","€1,073.80","€1,089.73","€1,105.65","€1,121.58","€1,137.50","€1,153.43","€1,169.35","€1,185.28","€1,201.20","€1,217.13","€1,233.05","€1,248.98","€1,264.90","€1,280.83","€1,296.75","€1,312.68","€1,328.60","€1,344.53","€1,360.45","€1,376.38","€1,392.30","€1,408.23","€1,424.15","€1,440.08","€1,456.00","€1,471.93","€1,487.85","€1,503.78","€1,519.70","€1,535.63","€1,551.55","€1,567.48","€1,583.40","€1,599.33","€1,615.25","€1,631.18","€1,647.10","€1,663.03","€1,678.95","€1,694.88","€1,710.80","€1,726.73","€1,742.65","€1,758.58","€1,774.50","€1,790.43","€1,806.35","€1,822.28","€1,838.20","€1,854.13","€1,870.05","€1,885.98","€1,901.90","€1,917.83","€1,933.75","€1,949.68","€1,965.60","€1,981.53","€1,997.45","€2,013.38","€2,029.30","€2,045.23","€2,061.15","€2,077.08","€2,093.00"
NL9,GB,CW,Export,€345.00,€365.70,€386.40,€407.10,€427.80,€448.50,€469.20,€489.90,€510.60,€531.30,€552.00,€572.70,€593.40,€614.10,€634.80,€655.50,€667.00,€683.10,€699.20,€715.30,€731.40,€747.50,€763.60,€779.70,€795.80,€811.90,€828.00,€844.10,€860.20,€876.30,€892.40,€908.50,€924.60,€940.70,€956.80,€972.90,€989.00,"€1,005.10","€1,021.20","€1,037.30","€1,053.40","€1,069.50","€1,085.60","€1,101.70","€1,117.80","€1,133.90","€1,150.00","€1,166.10","€1,182.20","€1,198.30","€1,214.40","€1,230.50","€1,246.60","€1,262.70","€1,278.80","€1,294.90","€1,311.00","€1,327.10","€1,343.20","€1,359.30","€1,375.40","€1,391.50","€1,407.60","€1,423.70","€1,439.80","€1,455.90","€1,472.00","€1,488.10","€1,504.20","€1,520.30","€1,536.40","€1,552.50","€1,568.60","€1,584.70","€1,600.80","€1,616.90","€1,633.00","€1,649.10","€1,665.20","€1,681.30","€1,697.40","€1,713.50","€1,729.60","€1,745.70","€1,761.80","€1,777.90","€1,794.00","€1,810.10","€1,826.20","€1,842.30","€1,858.40","€1,874.50","€1,890.60","€1,906.70","€1,922.80","€1,938.90","€1,955.00","€1,971.10","€1,987.20","€2,003.30","€2,019.40","€2,035.50","€2,051.60","€2,067.70","€2,083.80","€2,099.90","€2,116.00"
NL9,GB,DA,Export,€303.75,€321.98,€340.20,€358.43,€376.65,€394.88,€413.10,€431.33,€449.55,€467.78,€486.00,€504.23,€522.45,€540.68,€558.90,€577.13,€587.25,€601.43,€615.60,€629.78,€643.95,€658.13,€672.30,€686.48,€700.65,€714.83,€729.00,€743.18,€757.35,€771.53,€785.70,€799.88,€814.05,€828.23,€842.40,€856.58,€870.75,€884.93,€899.10,€913.28,€927.45,€941.63,€955.80,€969.98,€984.15,€998.33,"€1,012.50","€1,026.68","€1,040.85","€1,055.03","€1,069.20","€1,083.38","€1,097.55","€1,111.73","€1,125.90","€1,140.08","€1,154.25","€1,168.43","€1,182.60","€1,196.78","€1,210.95","€1,225.13","€1,239.30","€1,253.48","€1,267.65","€1,281.83","€1,296.00","€1,310.18","€1,324.35","€1,338.53","€1,352.70","€1,366.88","€1,381.05","€1,395.23","€1,409.40","€1,423.58","€1,437.75","€1,451.93","€1,466.10","€1,480.28","€1,494.45","€1,508.63","€1,522.80","€1,536.98","€1,551.15","€1,565.33","€1,579.50","€1,593.68","€1,607.85","€1,622.03","€1,636.20","€1,650.38","€1,664.55","€1,678.73","€1,692.90","€1,707.08","€1,721.25","€1,735.43","€1,749.60","€1,763.78","€1,777.95","€1,792.13","€1,806.30","€1,820.48","€1,834.65","€1,848.83","€1,863.00"
NL9,GB,DE,Export,€322.50,€341.85,€361.20,€380.55,€399.90,€419.25,€438.60,€457.95,€477.30,€496.65,€516.00,€535.35,€554.70,€574.05,€593.40,€612.75,€623.50,€638.55,€653.60,€668.65,€683.70,€698.75,€713.80,€728.85,€743.90,€758.95,€774.00,€789.05,€804.10,€819.15,€834.20,€849.25,€864.30,€879.35,€894.40,€909.45,€924.50,€939.55,€954.60,€969.65,€984.70,€999.75,"€1,014.80","€1,029.85","€1,044.90","€1,059.95","€1,075.00","€1,090.05","€1,105.10","€1,120.15","€1,135.20","€1,150.25","€1,165.30","€1,180.35","€1,195.40","€1,210.45","€1,225.50","€1,240.55","€1,255.60","€1,270.65","€1,285.70","€1,300.75","€1,315.80","€1,330.85","€1,345.90","€1,360.95","€1,376.00","€1,391.05","€1,406.10","€1,421.15","€1,436.20","€1,451.25","€1,466.30","€1,481.35","€1,496.40","€1,511.45","€1,526.50","€1,541.55","€1,556.60","€1,571.65","€1,586.70","€1,601.75","€1,616.80","€1,631.85","€1,646.90","€1,661.95","€1,677.00","€1,692.05","€1,707.10","€1,722.15","€1,737.20","€1,752.25","€1,767.30","€1,782.35","€1,797.40","€1,812.45","€1,827.50","€1,842.55","€1,857.60","€1,872.65","€1,887.70","€1,902.75","€1,917.80","€1,932.85","€1,947.90","€1,962.95","€1,978.00"
NL9,GB,DH,Export,€360.00,€381.60,€403.20,€424.80,€446.40,€468.00,€489.60,€511.20,€532.80,€554.40,€576.00,€597.60,€619.20,€640.80,€662.40,€684.00,€696.00,€712.80,€729.60,€746.40,€763.20,€780.00,€796.80,€813.60,€830.40,€847.20,€864.00,€880.80,€897.60,€914.40,€931.20,€948.00,€964.80,€981.60,€998.40,"€1,015.20","€1,032.00","€1,048.80","€1,065.60","€1,082.40","€1,099.20","€1,116.00","€1,132.80","€1,149.60","€1,166.40","€1,183.20","€1,200.00","€1,216.80","€1,233.60","€1,250.40","€1,267.20","€1,284.00","€1,300.80","€1,317.60","€1,334.40","€1,351.20","€1,368.00","€1,384.80","€1,401.60","€1,418.40","€1,435.20","€1,452.00","€1,468.80","€1,485.60","€1,502.40","€1,519.20","€1,536.00","€1,552.80","€1,569.60","€1,586.40","€1,603.20","€1,620.00","€1,636.80","€1,653.60","€1,670.40","€1,687.20","€1,704.00","€1,720.80","€1,737.60","€1,754.40","€1,771.20","€1,788.00","€1,804.80","€1,821.60","€1,838.40","€1,855.20","€1,872.00","€1,888.80","€1,905.60","€1,922.40","€1,939.20","€1,956.00","€1,972.80","€1,989.60","€2,006.40","€2,023.20","€2,040.00","€2,056.80","€2,073.60","€2,090.40","€2,107.20","€2,124.00","€2,140.80","€2,157.60","€2,174.40","€2,191.20","€2,208.00"
NL9,GB,DL,Export,€345.00,€365.70,€386.40,€407.10,€427.80,€448.50,€469.20,€489.90,€510.60,€531.30,€552.00,€572.70,€593.40,€614.10,€634.80,€655.50,€667.00,€683.10,€699.20,€715.30,€731.40,€747.50,€763.60,€779.70,€795.80,€811.90,€828.00,€844.10,€860.20,€876.30,€892.40,€908.50,€924.60,€940.70,€956.80,€972.90,€989.00,"€1,005.10","€1,021.20","€1,037.30","€1,053.40","€1,069.50","€1,085.60","€1,101.70","€1,117.80","€1,133.90","€1,150.00","€1,166.10","€1,182.20","€1,198.30","€1,214.40","€1,230.50","€1,246.60","€1,262.70","€1,278.80","€1,294.90","€1,311.00","€1,327.10","€1,343.20","€1,359.30","€1,375.40","€1,391.50","€1,407.60","€1,423.70","€1,439.80","€1,455.90","€1,472.00","€1,488.10","€1,504.20","€1,520.30","€1,536.40","€1,552.50","€1,568.60","€1,584.70","€1,600.80","€1,616.90","€1,633.00","€1,649.10","€1,665.20","€1,681.30","€1,697.40","€1,713.50","€1,729.60","€1,745.70","€1,761.80","€1,777.90","€1,794.00","€1,810.10","€1,826.20","€1,842.30","€1,858.40","€1,874.50","€1,890.60","€1,906.70","€1,922.80","€1,938.90","€1,955.00","€1,971.10","€1,987.20","€2,003.30","€2,019.40","€2,035.50","€2,051.60","€2,067.70","€2,083.80","€2,099.90","€2,116.00"
NL9,GB,DN,Export,€318.75,€337.88,€357.00,€376.13,€395.25,€414.38,€433.50,€452.63,€471.75,€490.88,€510.00,€529.13,€548.25,€567.38,€586.50,€605.63,€616.25,€631.13,€646.00,€660.88,€675.75,€690.63,€705.50,€720.38,€735.25,€750.13,€765.00,€779.88,€794.75,€809.63,€824.50,€839.38,€854.25,€869.13,€884.00,€898.88,€913.75,€928.63,€943.50,€958.38,€973.25,€988.13,"€1,003.00","€1,017.88","€1,032.75","€1,047.63","€1,062.50","€1,077.38","€1,092.25","€1,107.13","€1,122.00","€1,136.88","€1,151.75","€1,166.63","€1,181.50","€1,196.38","€1,211.25","€1,226.13","€1,241.00","€1,255.88","€1,270.75","€1,285.63","€1,300.50","€1,315.38","€1,330.25","€1,345.13","€1,360.00","€1,374.88","€1,389.75","€1,404.63","€1,419.50","€1,434.38","€1,449.25","€1,464.13","€1,479.00","€1,493.88","€1,508.75","€1,523.63","€1,538.50","€1,553.38","€1,568.25","€1,583.13","€1,598.00","€1,612.88","€1,627.75","€1,642.63","€1,657.50","€1,672.38","€1,687.25","€1,702.13","€1,717.00","€1,731.88","€1,746.75","€1,761.63","€1,776.50","€1,791.38","€1,806.25","€1,821.13","€1,836.00","€1,850.88","€1,865.75","€1,880.63","€1,895.50","€1,910.38","€1,925.25","€1,940.13","€1,955.00"
NL9,GB,DT,Export,€378.75,€401.48,€424.20,€446.93,€469.65,€492.38,€515.10,€537.83,€560.55,€583.28,€606.00,€628.73,€651.45,€674.18,€696.90,€719.63,€732.25,€749.93,€767.60,€785.28,€802.95,€820.63,€838.30,€855.98,€873.65,€891.33,€909.00,€926.68,€944.35,€962.03,€979.70,€997.38,"€1,015.05","€1,032.73","€1,050.40","€1,068.08","€1,085.75","€1,103.43","€1,121.10","€1,138.78","€1,156.45","€1,174.13","€1,191.80","€1,209.48","€1,227.15","€1,244.83","€1,262.50","€1,280.18","€1,297.85","€1,315.53","€1,333.20","€1,350.88","€1,368.55","€1,386.23","€1,403.90","€1,421.58","€1,439.25","€1,456.93","€1,474.60","€1,492.28","€1,509.95","€1,527.63","€1,545.30","€1,562.98","€1,580.65","€1,598.33","€1,616.00","€1,633.68","€1,651.35","€1,669.03","€1,686.70","€1,704.38","€1,722.05","€1,739.73","€1,757.40","€1,775.08","€1,792.75","€1,810.43","€1,828.10","€1,845.78","€1,863.45","€1,881.13","€1,898.80","€1,916.48","€1,934.15","€1,951.83","€1,969.50","€1,987.18","€2,004.85","€2,022.53","€2,040.20","€2,057.88","€2,075.55","€2,093.23","€2,110.90","€2,128.58","€2,146.25","€2,163.93","€2,181.60","€2,199.28","€2,216.95","€2,234.63","€2,252.30","€2,269.98","€2,287.65","€2,305.33","€2,323.00"
NL9,GB,DY,Export,€345.00,€365.70,€386.40,€407.10,€427.80,€448.50,€469.20,€489.90,€510.60,€531.30,€552.00,€572.70,€593.40,€614.10,€634.80,€655.50,€667.00,€683.10,€699.20,€715.30,€731.40,€747.50,€763.60,€779.70,€795.80,€811.90,€828.00,€844.10,€860.20,€876.30,€892.40,€908.50,€924.60,€940.70,€956.80,€972.90,€989.00,"€1,005.10","€1,021.20","€1,037.30","€1,053.40","€1,069.50","€1,085.60","€1,101.70","€1,117.80","€1,133.90","€1,150.00","€1,166.10","€1,182.20","€1,198.30","€1,214.40","€1,230.50","€1,246.60","€1,262.70","€1,278.80","€1,294.90","€1,311.00","€1,327.10","€1,343.20","€1,359.30","€1,375.40","€1,391.50","€1,407.60","€1,423.70","€1,439.80","€1,455.90","€1,472.00","€1,488.10","€1,504.20","€1,520.30","€1,536.40","€1,552.50","€1,568.60","€1,584.70","€1,600.80","€1,616.90","€1,633.00","€1,649.10","€1,665.20","€1,681.30","€1,697.40","€1,713.50","€1,729.60","€1,745.70","€1,761.80","€1,777.90","€1,794.00","€1,810.10","€1,826.20","€1,842.30","€1,858.40","€1,874.50","€1,890.60","€1,906.70","€1,922.80","€1,938.90","€1,955.00","€1,971.10","€1,987.20","€2,003.30","€2,019.40","€2,035.50","€2,051.60","€2,067.70","€2,083.80","€2,099.90","€2,116.00"
NL9,GB,E,Export,€307.50,€325.95,€344.40,€362.85,€381.30,€399.75,€418.20,€436.65,€455.10,€473.55,€492.00,€510.45,€528.90,€547.35,€565.80,€584.25,€594.50,€608.85,€623.20,€637.55,€651.90,€666.25,€680.60,€694.95,€709.30,€723.65,€738.00,€752.35,€766.70,€781.05,€795.40,€809.75,€824.10,€838.45,€852.80,€867.15,€881.50,€895.85,€910.20,€924.55,€938.90,€953.25,€967.60,€981.95,€996.30,"€1,010.65","€1,025.00","€1,039.35","€1,053.70","€1,068.05","€1,082.40","€1,096.75","€1,111.10","€1,125.45","€1,139.80","€1,154.15","€1,168.50","€1,182.85","€1,197.20","€1,211.55","€1,225.90","€1,240.25","€1,254.60","€1,268.95","€1,283.30","€1,297.65","€1,312.00","€1,326.35","€1,340.70","€1,355.05","€1,369.40","€1,383.75","€1,398.10","€1,412.45","€1,426.80","€1,441.15","€1,455.50","€1,469.85","€1,484.20","€1,498.55","€1,512.90","€1,527.25","€1,541.60","€1,555.95","€1,570.30","€1,584.65","€1,599.00","€1,613.35","€1,627.70","€1,642.05","€1,656.40","€1,670.75","€1,685.10","€1,699.45","€1,713.80","€1,728.15","€1,742.50","€1,756.85","€1,771.20","€1,785.55","€1,799.90","€1,814.25","€1,828.60","€1,842.95","€1,857.30","€1,871.65","€1,886.00"
