Zone Netherlands,Country,ZIP,Flow,LDM-0.4,LDM-0.5,LDM-0.6,LDM-0.7,LDM-0.8,LDM-0.9,LDM-1.0,LDM-1.1,LDM-1.2,LDM-1.3,LDM-1.4,LDM-1.5,LDM-1.6,LDM-1.7,LDM-1.8,LDM-1.9,LDM-2,LDM-2.1,LDM-2.2,LDM-2.3,LDM-2.4,LDM-2.5,LDM-2.6,LDM-2.7,LDM-2.8,LDM-2.9,LDM-3,LDM-3.1,LDM-3.2,LDM-3.3,LDM-3.4,LDM-3.5,LDM-3.6,LDM-3.7,LDM-3.8,LDM-3.9,LDM-4,LDM-4.1,LDM-4.2,LDM-4.3,LDM-4.4,LDM-4.5,LDM-4.6,LDM-4.7,LDM-4.8,LDM-4.9,LDM-5,LDM-5.1,LDM-5.2,LDM-5.3,LDM-5.4,LDM-5.5,LDM-5.6,LDM-5.7,LDM-5.8,LDM-5.9,LDM-6
NL,FI,49,Export,€265,€280,€315,€324,€335,€364,€385,€429,€500,€510,€520,€574,€582,€591,€600,€609,€620,€640,€663,€687,€707,€721,€736,€751,€760,€801,€825,€848,€869,€886,€904,€922,€929,€938,€947,€960,€975,€999,€1033,€1084,€1104,€1121,€1137,€1151,€1164,€1191,€1222,€1265,€1279,€1292,€1305,€1318,€1325,€1345,€1366,€1386,€1414
NL,FI,50,Export,€301,€315,€360,€362,€365,€390,€414,€461,€537,€548,€559,€617,€626,€635,€645,€654,€666,€699,€713,€740,€760,€776,€791,€807,€817,€854,€887,€904,€934,€953,€972,€991,€998,€1008,€1018,€1029,€1048,€1091,€1110,€1160,€1187,€1205,€1223,€1230,€1251,€1283,€1314,€1355,€1376,€1389,€1403,€1417,€1425,€1446,€1468,€1490,€1520
NL,FI,51,Export,€301,€315,€360,€362,€365,€390,€414,€461,€537,€548,€559,€617,€626,€635,€645,€654,€666,€699,€713,€740,€760,€776,€791,€807,€817,€854,€887,€904,€934,€953,€972,€991,€998,€1008,€1018,€1029,€1048,€1091,€1110,€1160,€1187,€1205,€1223,€1230,€1251,€1283,€1314,€1355,€1376,€1389,€1403,€1417,€1425,€1446,€1468,€1490,€1520
NL,FI,52,Export,€301,€315,€360,€362,€365,€390,€414,€461,€537,€548,€559,€617,€626,€635,€645,€654,€666,€699,€713,€740,€760,€776,€791,€807,€817,€854,€887,€904,€934,€953,€972,€991,€998,€1008,€1018,€1029,€1048,€1091,€1110,€1160,€1187,€1205,€1223,€1230,€1251,€1283,€1314,€1355,€1376,€1389,€1403,€1417,€1425,€1446,€1468,€1490,€1520
NL,FI,53,Export,€301,€315,€360,€362,€365,€390,€414,€461,€537,€548,€559,€617,€626,€635,€645,€654,€666,€699,€713,€740,€760,€776,€791,€807,€817,€854,€887,€904,€934,€953,€972,€991,€998,€1008,€1018,€1029,€1048,€1091,€1110,€1160,€1187,€1205,€1223,€1230,€1251,€1283,€1314,€1355,€1376,€1389,€1403,€1417,€1425,€1446,€1468,€1490,€1520
NL,FI,54,Export,€301,€315,€360,€362,€365,€390,€414,€461,€537,€548,€559,€617,€626,€635,€645,€654,€666,€699,€713,€740,€760,€776,€791,€807,€817,€854,€887,€904,€934,€953,€972,€991,€998,€1008,€1018,€1029,€1048,€1091,€1110,€1160,€1187,€1205,€1223,€1230,€1251,€1283,€1314,€1355,€1376,€1389,€1403,€1417,€1425,€1446,€1468,€1490,€1520
NL,FI,55,Export,€301,€315,€360,€362,€365,€390,€414,€461,€537,€548,€559,€617,€626,€635,€645,€654,€666,€699,€713,€740,€760,€776,€791,€807,€817,€854,€887,€904,€934,€953,€972,€991,€998,€1008,€1018,€1029,€1048,€1091,€1110,€1160,€1187,€1205,€1223,€1230,€1251,€1283,€1314,€1355,€1376,€1389,€1403,€1417,€1425,€1446,€1468,€1490,€1520
NL,FI,56,Export,€301,€315,€360,€362,€365,€390,€414,€461,€537,€548,€559,€617,€626,€635,€645,€654,€666,€699,€713,€740,€760,€776,€791,€807,€817,€854,€887,€904,€934,€953,€972,€991,€998,€1008,€1018,€1029,€1048,€1091,€1110,€1160,€1187,€1205,€1223,€1230,€1251,€1283,€1314,€1355,€1376,€1389,€1403,€1417,€1425,€1446,€1468,€1490,€1520
NL,FI,57,Export,€301,€315,€360,€362,€365,€390,€414,€461,€537,€548,€559,€617,€626,€635,€645,€654,€666,€699,€713,€740,€760,€776,€791,€807,€817,€854,€887,€904,€934,€953,€972,€991,€998,€1008,€1018,€1029,€1048,€1091,€1110,€1160,€1187,€1205,€1223,€1230,€1251,€1283,€1314,€1355,€1376,€1389,€1403,€1417,€1425,€1446,€1468,€1490,€1520
NL,FI,58,Export,€301,€315,€360,€362,€365,€390,€414,€461,€537,€548,€559,€617,€626,€635,€645,€654,€666,€699,€713,€740,€760,€776,€791,€807,€817,€854,€887,€904,€934,€953,€972,€991,€998,€1008,€1018,€1029,€1048,€1091,€1110,€1160,€1187,€1205,€1223,€1230,€1251,€1283,€1314,€1355,€1376,€1389,€1403,€1417,€1425,€1446,€1468,€1490,€1520
NL,FI,59,Export,€301,€315,€360,€362,€365,€390,€414,€461,€537,€548,€559,€617,€626,€635,€645,€654,€666,€699,€713,€740,€760,€776,€791,€807,€817,€854,€887,€904,€934,€953,€972,€991,€998,€1008,€1018,€1029,€1048,€1091,€1110,€1160,€1187,€1205,€1223,€1230,€1251,€1283,€1314,€1355,€1376,€1389,€1403,€1417,€1425,€1446,€1468,€1490,€1520
NL,FI,60,Export,€301,€315,€360,€362,€365,€390,€414,€461,€537,€548,€559,€617,€626,€635,€645,€654,€666,€699,€713,€740,€760,€776,€791,€807,€817,€854,€887,€904,€934,€953,€972,€991,€998,€1008,€1018,€1029,€1048,€1091,€1110,€1160,€1187,€1205,€1223,€1230,€1251,€1283,€1314,€1355,€1376,€1389,€1403,€1417,€1425,€1446,€1468,€1490,€1520
NL,FI,61,Export,€301,€315,€360,€362,€365,€390,€414,€461,€537,€548,€559,€617,€626,€635,€645,€654,€666,€699,€713,€740,€760,€776,€791,€807,€817,€854,€887,€904,€934,€953,€972,€991,€998,€1008,€1018,€1029,€1048,€1091,€1110,€1160,€1187,€1205,€1223,€1230,€1251,€1283,€1314,€1355,€1376,€1389,€1403,€1417,€1425,€1446,€1468,€1490,€1520
NL,FI,62,Export,€324,€335,€400,€416,€425,€456,€471,€524,€611,€623,€636,€701,€712,€722,€733,€744,€758,€774,€811,€855,€865,€882,€900,€918,€929,€970,€1009,€1033,€1062,€1083,€1105,€1127,€1135,€1147,€1158,€1170,€1192,€1223,€1262,€1324,€1350,€1370,€1391,€1411,€1423,€1462,€1494,€1524,€1564,€1580,€1596,€1612,€1621,€1645,€1669,€1695,€1728
NL,FI,63,Export,€301,€315,€360,€362,€365,€390,€414,€461,€537,€548,€559,€617,€626,€635,€645,€654,€666,€699,€713,€740,€760,€776,€791,€807,€817,€854,€887,€904,€934,€953,€972,€991,€998,€1008,€1018,€1029,€1048,€1091,€1110,€1160,€1187,€1205,€1223,€1230,€1251,€1283,€1314,€1355,€1376,€1389,€1403,€1417,€1425,€1446,€1468,€1490,€1520
NL,FI,64,Export,€301,€315,€360,€362,€365,€390,€414,€461,€537,€548,€559,€617,€626,€635,€645,€654,€666,€699,€713,€740,€760,€776,€791,€807,€817,€854,€887,€904,€934,€953,€972,€991,€998,€1008,€1018,€1029,€1048,€1091,€1110,€1160,€1187,€1205,€1223,€1230,€1251,€1283,€1314,€1355,€1376,€1389,€1403,€1417,€1425,€1446,€1468,€1490,€1520
NL,FI,65,Export,€324,€335,€400,€416,€425,€456,€471,€524,€611,€623,€636,€701,€712,€722,€733,€744,€758,€774,€811,€855,€865,€882,€900,€918,€929,€970,€1009,€1033,€1062,€1083,€1105,€1127,€1135,€1147,€1158,€1170,€1192,€1223,€1262,€1324,€1350,€1370,€1391,€1411,€1423,€1462,€1494,€1524,€1564,€1580,€1596,€1612,€1621,€1645,€1669,€1695,€1728
